S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'6406',10.62448777,40.81302476,16.54150491,0.0434,'2086',10.62447983,40.81304789,16.43850491,0.0237,0.08603241,0.08603241,2,12.548489,0.9915939,0.9915939,0.9915939,1,1,2,10.6244838,40.813036325,'6765',10.62442096,40.81304345,16.45850491,0.0374,0.17312746,0.17312746,2,12.303421,0.98547995,0.98547995,0.98547995,1,1,3,10.6244628533333,40.8130387,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6414',10.6108496,40.84803492,17.38550491,0.0407,'6782',10.61087176,40.84799222,17.49450491,0.0442,0.16514091,0.16514091,2,12.332753,0.98625994,0.98625994,0.98625994,1,1,2,10.61086068,40.84801357,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.61086068,40.84801357,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6418',10.61263339,40.84485146,17.60350491,0.0632,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61263339,40.84485146,'5479',10.61256415,40.84486231,17.80150491,0.0536,0.19256708,0.19256708,2,12.226236,0.98270476,0.98270476,0.98270476,1,1,2,10.61259877,40.844856885,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6420',10.66411586,40.77931264,18.15250491,0.0749,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66411586,40.77931264,'580',10.66414917,40.7793301,17.81050491,0.0359,0.11043668,0.11043668,2,12.496431,0.99064106,0.99064106,0.99064106,1,1,2,10.664132515,40.77932137,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6426',10.67515721,40.76614083,18.04350491,0.1581,'4293',10.67511968,40.76617828,17.63250491,0.0958,0.1692557,0.1692557,2,12.317814,0.9857859,0.9857859,0.9857859,1,1,2,10.675138445,40.766159555,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.675138445,40.766159555,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6434',10.60162145,40.87150187,17.78850491,0.0621,'3993',10.60161496,40.87152699,17.67050491,0.051,0.09214164,0.09214164,2,12.536671,0.991364,0.991364,0.991364,1,1,2,10.601618205,40.87151443,'391',10.60161481,40.8715002,17.80750491,0.0605,0.052054998,0.052054998,2,12.59943,0.99260247,0.99260247,0.99260247,1,1,3,10.6016170733333,40.8715096866667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6436',10.62888431,40.83563029,17.92850491,0.0613,'10717',10.6289105,40.83563033,17.92950491,0.0763,0.07133434,0.07133434,2,12.573602,0.99206245,0.99206245,0.99206245,1,1,2,10.628897405,40.83563031,'8816',10.62887308,40.83564641,18.00950491,0.0671,0.08802848,0.08802848,2,12.544717,0.9916176,0.9916176,0.9916176,1,1,3,10.6288892966667,40.8356356766667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6437',10.62817455,40.83714266,18.05050491,0.0608,'5520',10.62816797,40.83710345,18.07750491,0.0704,0.14228915,0.14228915,2,12.40903,0.98844755,0.98844755,0.98844755,1,1,2,10.62817126,40.837123055,'6790',10.62813931,40.8371078,18.25750491,0.0612,0.10290101,0.10290101,2,12.5138855,0.99100643,0.99100643,0.99100643,1,1,3,10.62816061,40.83711797,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6439',10.62804277,40.83881253,16.56150491,0.0328,'2221',10.62805694,40.8387921,16.70750491,0.0415,0.0830587,0.0830587,2,12.553948,0.991698,0.991698,0.991698,1,1,2,10.628049855,40.838802315,'5509',10.62801756,40.83881129,16.72350491,0.028,0.093704835,0.093704835,2,12.533516,0.9914005,0.9914005,0.9914005,1,1,3,10.62803909,40.8388053066667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9969226,0,0
'6439',10.62804277,40.83881253,16.56150491,0.0328,'2221',10.62805694,40.8387921,16.70750491,0.0415,0.0830587,0.0830587,2,12.553948,0.991698,0.991698,0.991698,1,1,2,10.628049855,40.838802315,'5509',10.62801756,40.83881129,16.72350491,0.028,0.093704835,0.093704835,2,12.533516,0.9914005,0.9914005,0.9914005,1,1,3,10.62803909,40.8388053066667,'1275',10.6280003,40.83885523,17.18155224,0.0539,'1155',10.6279686,40.83881608,17.04355224,0.0418,0.16528244,0.16528244,2,12.332246,0.9852157,0.9852157,0.9852157,1,1,2,10.62798445,40.838835655,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.62798445,40.838835655,0.18461551,0.18461551,2,12.2588005,0.9969226,0.9969226,0.9969226,1,1
'6459',10.69981869,40.75097712,17.55150491,0.0551,'5200',10.69977724,40.75098405,17.26250491,0.0303,0.11576242,0.11576242,2,12.483352,0.9902469,0.9902469,0.9902469,1,1,2,10.699797965,40.750980585,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.699797965,40.750980585,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6465',10.61225115,40.87062859,17.83350491,0.0636,'2156',10.61220073,40.87063218,17.98750491,0.0794,0.13786449,0.13786449,2,12.422488,0.9887961,0.9887961,0.9887961,1,1,2,10.61222594,40.870630385,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.61222594,40.870630385,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6467',10.61380608,40.87064284,17.92150491,0.0483,'4082',10.61380828,40.87060418,17.77250491,0.0669,0.1393048,0.1393048,2,12.418154,0.988685,0.988685,0.988685,1,1,2,10.61380718,40.87062351,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.61380718,40.87062351,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6475',10.61116573,40.87731781,17.52950491,0.0706,'5471',10.61112074,40.87728928,17.32150491,0.0626,0.15983157,0.15983157,2,12.351487,0.9868324,0.9868324,0.9868324,1,1,2,10.611143235,40.877303545,'5111',10.61111415,40.87731338,17.50450491,0.0674,0.08672601,0.08672601,2,12.547188,0.99166477,0.99166477,0.99166477,1,1,3,10.61113354,40.8773068233333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6476',10.63912798,40.84079829,17.01550491,0.0344,'2355',10.63909773,40.84077148,17.02250491,0.0459,0.12689683,0.12689683,2,12.454017,0.98957247,0.98957247,0.98957247,1,1,2,10.639112855,40.840784885,'2339',10.63906343,40.84077089,16.89550491,0.0304,0.14372899,0.14372899,2,12.404558,0.9884617,0.9884617,0.9884617,1,1,3,10.63909638,40.84078022,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9979542,0,0
'6476',10.63912798,40.84079829,17.01550491,0.0344,'2355',10.63909773,40.84077148,17.02250491,0.0459,0.12689683,0.12689683,2,12.454017,0.98957247,0.98957247,0.98957247,1,1,2,10.639112855,40.840784885,'2339',10.63906343,40.84077089,16.89550491,0.0304,0.14372899,0.14372899,2,12.404558,0.9884617,0.9884617,0.9884617,1,1,3,10.63909638,40.84078022,'1903',10.63906805,40.84078632,17.65455224,0.0799,'3187',10.63903067,40.84079423,17.36755224,0.0409,0.105712235,0.105712235,2,12.507519,0.99007654,0.99007654,0.99007654,1,1,2,10.63904936,40.840790275,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.63904936,40.840790275,0.13307697,0.13307697,2,12.436572,0.9979542,0.9979542,0.9979542,1,1
'6482',10.64825708,40.83127516,16.30450491,0.0344,'6289',10.64821819,40.83124396,16.20250491,0.038,0.15439384,0.15439384,2,12.370038,0.9873761,0.9873761,0.9873761,1,1,2,10.648237635,40.83125956,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.648237635,40.83125956,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6485',10.74364984,40.70456313,16.77750491,0.0455,'1845',10.74367298,40.70459956,17.12150491,0.1308,0.14556058,0.14556058,2,12.398806,0.98817563,0.98817563,0.98817563,1,1,2,10.74366141,40.704581345,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.74366141,40.704581345,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6494',10.64020842,40.84703602,16.31550491,0.0256,'7355',10.64017821,40.84700539,16.30550491,0.0262,0.13757648,0.13757648,2,12.423349,0.98881805,0.98881805,0.98881805,1,1,2,10.640193315,40.847020705,'11313',10.64015842,40.84699926,16.94450491,0.0354,0.12243546,0.12243546,2,12.466094,0.98997074,0.98997074,0.98997074,1,1,3,10.6401816833333,40.8470135566667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.998042,0,0
'6494',10.64020842,40.84703602,16.31550491,0.0256,'7355',10.64017821,40.84700539,16.30550491,0.0262,0.13757648,0.13757648,2,12.423349,0.98881805,0.98881805,0.98881805,1,1,2,10.640193315,40.847020705,'11313',10.64015842,40.84699926,16.94450491,0.0354,0.12243546,0.12243546,2,12.466094,0.98997074,0.98997074,0.98997074,1,1,3,10.6401816833333,40.8470135566667,'3355',10.64015174,40.84701127,16.82855224,0.049,'7155',10.64012088,40.84703037,16.72555224,0.0468,0.108584434,0.108584434,2,12.500835,0.9899242,0.9899242,0.9899242,1,1,2,10.64013631,40.84702082,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.64013631,40.84702082,0.12629935,0.12629935,2,12.455659,0.998042,0.998042,0.998042,1,1
'6505',10.71672625,40.74948804,16.23550491,0.0347,'2846',10.71667962,40.74945483,16.23850491,0.0279,0.1745461,0.1745461,2,12.298066,0.9851345,0.9851345,0.9851345,1,1,2,10.716702935,40.749471435,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.716702935,40.749471435,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6506',10.66628034,40.81709994,17.80250491,0.0674,'665',10.66632678,40.81712106,17.47450491,0.0382,0.14761232,0.14761232,2,12.392275,0.9879986,0.9879986,0.9879986,1,1,2,10.66630356,40.8171105,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.66630356,40.8171105,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6509',10.6372345,40.86374815,16.00250491,0.0267,'4237',10.63718799,40.86371811,16.06150491,0.0318,0.16652142,0.16652142,2,12.327783,0.98610395,0.98610395,0.98610395,1,1,2,10.637211245,40.86373313,'2402',10.63713865,40.86373634,16.13550491,0.0364,0.19798207,0.19798207,2,12.203276,0.98178285,0.98178285,0.98178285,1,1,3,10.6371870466667,40.8637342,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6513',10.65495233,40.83936946,16.97950491,0.0514,'8230',10.65493027,40.8393402,17.32550491,0.0642,0.121266246,0.121266246,2,12.469188,0.9899268,0.9899268,0.9899268,1,1,2,10.6549413,40.83935483,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.6549413,40.83935483,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6514',10.65613076,40.83859622,15.53050491,0.0187,'7489',10.65608567,40.83857034,15.88850491,0.0265,0.15414876,0.15414876,2,12.370859,0.9873996,0.9873996,0.9873996,1,1,2,10.656108215,40.83858328,'6889',10.65604101,40.83857812,16.10050491,0.0226,0.18397957,0.18397957,2,12.261345,0.98402643,0.98402643,0.98402643,1,1,3,10.6560858133333,40.83858156,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9979369,0,0
'6514',10.65613076,40.83859622,15.53050491,0.0187,'7489',10.65608567,40.83857034,15.88850491,0.0265,0.15414876,0.15414876,2,12.370859,0.9873996,0.9873996,0.9873996,1,1,2,10.656108215,40.83858328,'6889',10.65604101,40.83857812,16.10050491,0.0226,0.18397957,0.18397957,2,12.261345,0.98402643,0.98402643,0.98402643,1,1,3,10.6560858133333,40.83858156,'6244',10.65607667,40.83863891,15.57455224,0.0271,'6579',10.65605564,40.83859266,15.93255224,0.0284,0.17607649,0.17607649,2,12.29224,0.9838123,0.9838123,0.9838123,1,1,2,10.656066155,40.838615785,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.656066155,40.838615785,0.13434055,0.13434055,2,12.432903,0.9979369,0.9979369,0.9979369,1,1
'6516',10.66562303,40.82002207,17.78050491,0.0684,'670',10.66563127,40.81998462,17.79550491,0.0778,0.13667618,0.13667618,2,12.426031,0.9888861,0.9888861,0.9888861,1,1,2,10.66562715,40.820003345,'1708',10.66565636,40.8199546,17.81650491,0.0881,0.19268286,0.19268286,2,12.225753,0.98268574,0.98268574,0.98268574,1,1,3,10.6656368866667,40.8199870966667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6521',10.61495229,40.89370739,17.31150491,0.0422,'6247',10.61492019,40.89369906,17.35650491,0.0483,0.09235871,0.09235871,2,12.536236,0.9913554,0.9913554,0.9913554,1,1,2,10.61493624,40.893703225,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.61493624,40.893703225,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6524',10.69262805,40.79656779,17.56550491,0.0504,'5803',10.69264928,40.79652647,17.62950491,0.0488,0.1596082,0.1596082,2,12.352262,0.98685557,0.98685557,0.98685557,1,1,2,10.692638665,40.79654713,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.692638665,40.79654713,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6529',10.66227251,40.83650287,17.56250491,0.0704,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66227251,40.83650287,'842',10.66222211,40.83649437,17.50350491,0.0779,0.14064285,0.14064285,2,12.414087,0.9887093,0.9887093,0.9887093,1,1,2,10.66224731,40.83649862,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6541',10.64092712,40.86724256,15.68450491,0.0317,'6870',10.64087353,40.86722121,15.74050491,0.0341,0.16490197,0.16490197,2,12.33361,0.98628664,0.98628664,0.98628664,1,1,2,10.640900325,40.867231885,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.640900325,40.867231885,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6546',10.70491746,40.78500087,17.39750491,0.0421,'5229',10.70487254,40.7849883,17.45850491,0.039,0.13053733,0.13053733,2,12.443841,0.9893279,0.9893279,0.9893279,1,1,2,10.704895,40.784994585,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.704895,40.784994585,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6550',10.68509797,40.816145,16.74450491,0.0236,'3715',10.68513738,40.81610336,16.72150491,0.0469,0.18439154,0.18439154,2,12.259697,0.98378366,0.98378366,0.98378366,1,1,2,10.685117675,40.81612418,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.685117675,40.81612418,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6559',10.72741671,40.76558893,17.72150491,0.0384,'3009',10.7273489,40.76559886,17.72350491,0.0412,0.18831453,0.18831453,2,12.243823,0.98319006,0.98319006,0.98319006,1,1,2,10.727382805,40.765593895,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.727382805,40.765593895,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6564',10.67091927,40.84196844,16.26650491,0.0214,'8288',10.67087249,40.84193569,16.05250491,0.0385,0.17358583,0.17358583,2,12.301696,0.9852564,0.9852564,0.9852564,1,1,2,10.67089588,40.841952065,'5782',10.67084799,40.84193157,16.04650491,0.0237,0.14984941,0.14984941,2,12.38505,0.987938,0.987938,0.987938,1,1,3,10.6708799166667,40.8419452333333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6565',10.67180919,40.84301534,15.63550491,0.0286,'7926',10.67178226,40.84299725,15.48450491,0.0273,0.09808223,0.09808223,2,12.524401,0.9911187,0.9911187,0.9911187,1,1,2,10.671795725,40.843006295,'3731',10.67174029,40.84301274,14.63450491,0.0167,0.15274502,0.15274502,2,12.375537,0.9876741,0.9876741,0.9876741,1,1,3,10.6717772466667,40.8430084433333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6566',10.65850822,40.881519,15.38550491,0.0407,'8069',10.6584506,40.8814868,15.31350491,0.0301,0.19502239,0.19502239,2,12.215904,0.982094,0.982094,0.982094,1,1,2,10.65847941,40.8815029,'7380',10.65844526,40.88149039,15.48550491,0.0349,0.103286296,0.103286296,2,12.513023,0.99098873,0.99098873,0.99098873,1,1,3,10.6584680266667,40.88149873,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6567',10.73140673,40.76226402,16.55650491,0.0213,'1134',10.73134204,40.76224389,16.56150491,0.021,0.19069828,0.19069828,2,12.234014,0.9828127,0.9828127,0.9828127,1,1,2,10.731374385,40.762253955,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.731374385,40.762253955,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
