ID,RA,Dec,total_associations,ID_36_1,RA_36_1,Dec_36_1,mag_36_1,mag_err_36_1,ID_36_3,RA_36_3,Dec_36_3,mag_36_3,mag_err_36_3,sep_36_1_3,p_any_36_1_3,p_i_36_1_3,ID_36_4,RA_36_4,Dec_36_4,mag_36_4,mag_err_36_4,sep_36_1&3_4,p_any_36_1&3_4,p_i_36_1&3_4,36_associations,ID_45_1,RA_45_1,Dec_45_1,mag_45_1,mag_err_45_1,ID_45_3,RA_45_3,Dec_45_3,mag_45_3,mag_err_45_3,sep_45_1_3,p_any_45_1_3,p_i_45_1_3,ID_45_4,RA_45_4,Dec_45_4,mag_45_4,mag_err_45_4,sep_45_1&3_4,p_any_45_1&3_4,p_i_45_1&3_4,45_associations,sep_mean_36_mean_45,p_any_36_45,p_i_36_45
416,10.62293375,40.89325318,6,4118,10.62295252,40.89323674,16.45450491,0.0319,4189,10.62297761,40.89324258,16.38550491,0.0234,0.071442194,0.97172785,1,76,10.62288879,40.89325656,16.55050491,0.0318,0.21630354,0.9640222,1,3,3466,10.62298016,40.89328159,16.30855224,0.0243,3170,10.62291808,40.89324847,16.48855224,0.0284,0.20677876,0.9619011,1,548,10.62288531,40.89325316,16.57055224,0.0346,0.17882985,0.9642326,1,3,0.065242454,0.9730666,1
417,10.67791626,40.82331084,6,4129,10.67798294,40.82332118,16.53650491,0.0244,931,10.67792937,40.8232776,16.47050491,0.0305,0.21426941,0.96381146,1,2654,10.67794316,40.8232993,16.48750491,0.0269,0.035402793,0.9726897,1,3,8937,10.67794426,40.82335823,18.48955224,0.091,2018,10.6778738,40.82329878,16.94855224,0.0518,0.28748724,0.951635,1,2003,10.67782403,40.82330997,16.98155224,0.0366,0.24098127,0.9581624,1,3,0.21066768,0.9825244,0.5000681
418,10.62959535,40.89000372,6,4132,10.62964472,40.88999012,16.63750491,0.0421,5637,10.62959664,40.88997989,16.64450491,0.0344,0.13593291,0.9693387,1,6851,10.62956387,40.88998225,16.54450491,0.0386,0.15492533,0.96864796,1,3,2052,10.62966897,40.89003409,16.50555224,0.0332,3194,10.62957967,40.890007,16.56655224,0.0325,0.26186588,0.95552677,1,1239,10.62951823,40.89002899,16.45455224,0.0417,0.29031834,0.9510799,0.9999819,3,0.14560352,0.9701477,1
419,10.67464098,40.83602993,4,4134,10.67469408,40.8359886,17.16650491,0.075,9999,9999,9999,9999,9999,9999,0,0,11351,10.67452568,40.83599424,17.19650491,0.0502,0.45912093,0.9057817,1,2,7360,10.67470186,40.83608221,18.04855224,0.0973,9999,9999,9999,9999,9999,9999,0,0,13090,10.67464231,40.83605466,17.70255224,0.1013,0.19011664,0.96332407,1,2,0.324924,0.95044476,1
420,10.68234016,40.82907148,4,4141,10.68236576,40.82906954,15.65550491,0.0171,6389,10.68234203,40.82902566,15.69250491,0.028,0.17068173,0.9672965,1,9999,9999,9999,9999,9999,9999,0,0,2,2132,10.68236137,40.82910579,15.87055224,0.0293,2039,10.68229147,40.82908493,15.93155224,0.0294,0.20468055,0.96209836,1,9999,9999,9999,9999,9999,9999,0,0,2,0.18751867,0.9675139,1
421,10.63742681,40.88110418,4,4145,10.63747576,40.88111807,17.30150491,0.0552,9999,9999,9999,9999,9999,9999,0,0,2507,10.63740065,40.88108927,17.31250491,0.0529,0.22922586,0.9627532,1,2,3517,10.63744634,40.8811363,17.77455224,0.0802,4034,10.63738449,40.88107306,17.72655224,0.1083,0.28314555,0.95234275,1,9999,9999,9999,9999,9999,9999,0,0,2,0.062137425,0.9731313,1
422,10.62945312,40.8999904,5,4167,10.62949806,40.89993943,16.90350491,0.0568,7199,10.62947635,40.89996808,16.86450491,0.0493,0.11885983,0.9701365,1,1714,10.62950001,40.89999105,16.72350491,0.056,0.13870956,0.9695392,1,3,4873,10.62947042,40.89999676,17.09055224,0.0517,9999,9999,9999,9999,9999,9999,0,0,6089,10.62935913,40.90003246,16.83155224,0.0602,0.3289715,0.9436292,1,2,0.27192882,0.958969,1
423,10.63030836,40.89932334,6,4168,10.6302751,40.89938335,17.21650491,0.0594,7200,10.63039458,40.89925522,17.14650491,0.0342,0.5643308,0.8391807,0.92915535,1713,10.63034567,40.89925982,17.17350491,0.0379,0.21609287,0.964042,1,3,20,10.63030021,40.89930308,17.36655224,0.0752,7461,10.63030545,40.89935979,17.70255224,0.0941,0.20465331,0.9621009,1,3206,10.63022914,40.89937875,17.41055224,0.0859,0.26309896,0.95527816,1,3,0.23740324,0.9630819,1
424,10.68809335,40.8194848,6,4172,10.68819041,40.81950607,16.75550491,0.0396,824,10.68811599,40.81946194,16.77850491,0.0388,0.25757718,0.95908314,1,2752,10.68807306,40.81947636,16.45650491,0.0299,0.22005981,0.96366525,1,3,1390,10.68810371,40.81948628,17.72155224,0.1053,1317,10.68804367,40.81947946,17.34155224,0.061,0.16540426,0.9652756,1,8147,10.68803324,40.81949868,18.24355224,0.1035,0.12403123,0.9676427,1,3,0.1821679,0.98362225,0.5020586
425,10.6896688,40.81941207,5,4173,10.68972532,40.81939853,16.98150491,0.0348,826,10.68970864,40.81941542,16.89050491,0.0509,0.07590896,0.9716146,1,5840,10.6896355,40.81937276,16.59650491,0.0506,0.25386664,0.95999146,1,3,8324,10.68969161,40.81941951,18.48055224,0.1529,9999,9999,9999,9999,9999,9999,0,0,3417,10.68960396,40.81943764,17.09355224,0.0878,0.24755135,0.9573508,1,2,0.16502254,0.9690363,1
426,10.6865004,40.83631985,6,4176,10.68654044,40.83632705,17.04650491,0.0476,7696,10.68651894,40.83627007,16.97350491,0.0559,0.21332298,0.96390176,0.9999364,7539,10.68647869,40.83629188,16.83850491,0.0497,0.1409745,0.9694221,1,3,171,10.6865282,40.83632007,17.10755224,0.0497,7010,10.68650444,40.83637641,17.28555224,0.0679,0.21289808,0.96130854,1,3418,10.68643167,40.83633362,17.04955224,0.059,0.23649143,0.95869625,1,3,0.18208177,0.96790636,1
427,10.63925605,40.88773573,6,4179,10.63929348,40.88774422,17.16150491,0.0538,12010,10.63923928,40.88748224,18.86150491,0.1585,0.9545939,0.10657523,1,78,10.63923779,40.88778787,16.92850491,0.0477,0.6335007,0.7450462,1,3,4876,10.63932318,40.88781199,17.52455224,0.0739,5359,10.63926992,40.88774251,17.28955224,0.0485,0.28909314,0.951368,1,595,10.63917267,40.88784552,17.42455224,0.079,0.4172206,0.9173,1,3,0.4628483,0.90676504,1
428,10.6397606,40.8894453,4,4191,10.63981192,40.88944126,16.01850491,0.0259,2467,10.63977165,40.88940228,16.10050491,0.0326,0.17805347,0.97734725,0.67461854,9999,9999,9999,9999,9999,9999,0,0,2,2127,10.63980258,40.88946312,15.92055224,0.0373,9999,9999,9999,9999,9999,9999,0,0,4633,10.63965625,40.88947454,15.93155224,0.0353,0.4003544,0.92360723,1,2,0.23981988,0.96282476,1
429,10.69103568,40.82518481,5,4197,10.69110128,40.82521483,15.24850491,0.0244,9999,9999,9999,9999,9999,9999,0,0,4543,10.69101669,40.82518005,15.27250491,0.0208,0.2622549,0.9589392,1,2,2171,10.6910669,40.82520294,15.48955224,0.0272,5507,10.69101305,40.82514994,15.41355224,0.0348,0.24067442,0.958271,1,2077,10.69095718,40.82516366,15.53455224,0.0269,0.23019053,0.9594179,1,3,0.1561737,0.96956486,1
430,10.63407216,40.9014734,6,4200,10.63415493,40.9015322,17.65250491,0.0774,6880,10.63413127,40.90146814,17.80750491,0.0613,0.23943351,0.9612385,1,7233,10.6340602,40.90153238,17.89850491,0.0634,0.25363046,0.96002024,1,3,5579,10.63415441,40.90149882,17.36355224,0.0709,2647,10.63396064,40.90141883,17.76455224,0.0903,0.6007632,0.7756046,1,4635,10.63397149,40.90139005,17.55055224,0.0522,0.3407415,0.94095063,1,3,0.35841966,0.94325584,1
431,10.69357247,40.82803579,5,4202,10.69353435,40.82804974,18.17550491,0.086,8283,10.69362327,40.82809016,17.94450491,0.0742,0.2825679,0.95564115,1,6432,10.69356575,40.82810736,18.25650491,0.1363,0.1392956,0.9695091,1,3,11430,10.6935716,40.82802472,18.09155224,0.1183,8906,10.69356935,40.82795361,18.29755224,0.104,0.25606936,0.95631737,1,9999,9999,9999,9999,9999,9999,0,0,2,0.33589315,0.94826686,1
432,10.64502517,40.89083116,6,4209,10.64510276,40.89083552,16.26150491,0.0416,7501,10.64507328,40.89080152,16.19250491,0.0437,0.14635009,0.9687877,1,7510,10.64506899,40.89079465,16.23750491,0.048,0.100331604,0.9711877,1,3,823,10.64504139,40.89085038,16.69655224,0.0628,4058,10.64498272,40.89085769,16.68255224,0.064,0.16182153,0.9655203,1,4075,10.64488187,40.89084719,16.69455224,0.0704,0.35514775,0.9373715,1,3,0.3414483,0.94710094,1
433,10.64312792,40.89940456,5,4211,10.64317161,40.89937918,16.51150491,0.0318,6898,10.64316059,40.89935185,16.47850491,0.029,0.10285616,0.9707724,1,470,10.64308484,40.89935921,16.40050491,0.0303,0.22227843,0.96344984,1,3,207,10.64317661,40.89942752,16.42455224,0.0348,9999,9999,9999,9999,9999,9999,0,0,679,10.64305703,40.89946391,16.35655224,0.0389,0.35077026,0.9384958,1,2,0.30237785,0.9544462,1
434,10.69551954,40.82843033,6,4225,10.69569587,40.82841342,17.31250491,0.055,5235,10.69564667,40.82838583,17.39150491,0.0569,0.16681439,0.9675685,0.9995227,7988,10.69558002,40.82836713,17.09450491,0.0455,0.27471823,0.95726025,1,3,2196,10.69538421,40.82845687,18.73955224,0.1301,2755,10.69549176,40.82842947,18.45055224,0.1324,0.3091277,0.9477827,1,9433,10.69531872,40.82852923,18.13655224,0.126,0.44892374,0.9033133,1,3,0.7254096,0.58049834,1
435,10.70208004,40.82338969,5,4239,10.70209486,40.82340887,16.84350491,0.04,2931,10.70209205,40.82339198,16.74950491,0.0428,0.061283983,0.97195846,1,13,10.70202983,40.82336256,16.94850491,0.0438,0.22050923,0.9636219,1,3,10968,10.70208254,40.82344996,18.17955224,0.0786,9999,9999,9999,9999,9999,9999,0,0,1375,10.70209311,40.82333318,17.55355224,0.0838,0.42139298,0.9156258,1,2,0.044552535,0.9734362,1
436,10.69909936,40.83104864,4,4249,10.69914056,40.83105327,16.61350491,0.0533,9999,9999,9999,9999,9999,9999,0,0,6999,10.69902887,40.83103806,16.73550491,0.045,0.30912143,0.95181894,1,2,2217,10.69914902,40.83105651,17.03955224,0.0601,3556,10.69907901,40.83104672,16.90155224,0.0579,0.19393016,0.963063,1,9999,9999,9999,9999,9999,9999,0,0,2,0.08263491,0.9726421,1
437,10.69860145,40.83222638,6,4250,10.6986398,40.83224902,16.43150491,0.0304,2901,10.69862346,40.83220269,16.49650491,0.0367,0.17262441,0.96716434,1,6998,10.69856719,40.83218959,16.43950491,0.0296,0.21875454,0.96379036,1,3,2216,10.69866219,40.83223909,16.76555224,0.0387,3555,10.69856446,40.83223304,16.72155224,0.0419,0.26709217,0.9547867,1,2117,10.69855162,40.83224487,16.50055224,0.043,0.17103857,0.96481556,1,3,0.10245235,0.97202545,1
438,10.64451084,40.90623615,4,4261,10.64453933,40.90622367,16.29050491,0.0287,9999,9999,9999,9999,9999,9999,0,0,7379,10.64444794,40.90622215,16.33850491,0.0501,0.24871562,0.9606083,1,2,3664,10.64457101,40.90622405,16.57855224,0.0404,4695,10.64448509,40.90627474,16.43455224,0.0445,0.2965636,0.9500871,1,9999,9999,9999,9999,9999,9999,0,0,2,0.13363653,0.97074664,1
439,10.64740087,40.90655156,5,4262,10.64747996,40.90652522,17.04050491,0.0505,9999,9999,9999,9999,9999,9999,0,0,5792,10.64739672,40.90656262,17.09750491,0.0506,0.26347858,0.9587806,1,2,865,10.6474245,40.90660204,17.27455224,0.0771,154,10.64735539,40.90652947,17.13855224,0.0499,0.3218845,0.94523597,1,1998,10.64731028,40.90654607,17.28755224,0.0704,0.2280433,0.9596566,1,3,0.2112068,0.96560645,1
440,10.65386241,40.89663277,6,4275,10.65392113,40.89662452,15.94750491,0.0263,6925,10.65388179,40.89660784,15.78850491,0.0155,0.12274361,0.96997106,0.99983037,6954,10.65382393,40.89661686,15.75650491,0.0138,0.21098974,0.9645112,1,3,875,10.65394732,40.89663826,16.17055224,0.0374,4741,10.65383627,40.89664372,16.12855224,0.0329,0.30282903,0.94896215,1,704,10.65376401,40.89666544,15.89655224,0.0388,0.35869703,0.93643546,1,3,0.13803537,0.9705338,1
441,10.70233329,40.83691048,6,4288,10.70236416,40.83692658,17.16750491,0.0686,6447,10.70234845,40.83693497,17.03850491,0.0384,0.0523752,0.9721304,1,7562,10.70230657,40.83691769,17.04150491,0.0441,0.14341825,0.96929306,1,3,3670,10.70235983,40.83689656,18.05955224,0.1377,3585,10.70229958,40.83689185,17.52355224,0.0819,0.16497461,0.96530527,1,5476,10.70232116,40.83689524,18.05455224,0.1048,0.023570104,0.97042197,1,3,0.11994448,0.97135663,1
442,10.65571641,40.90157128,4,4293,10.65579016,40.90152289,16.99850491,0.0741,9999,9999,9999,9999,9999,9999,0,0,11128,10.65561756,40.90165632,17.70250491,0.0931,0.6717897,0.6813537,1,2,7007,10.65582466,40.90150972,17.33355224,0.0967,9999,9999,9999,9999,9999,9999,0,0,1328,10.65563326,40.9015962,17.61055224,0.0986,0.606761,0.76730907,1,2,0.1485528,0.96999025,1
443,10.6568767,40.90165966,6,4294,10.65692537,40.90165737,16.28850491,0.0355,3717,10.65689597,40.90162587,16.26550491,0.0387,0.1387774,0.9691932,1,473,10.65685266,40.90165399,16.02650491,0.0365,0.164007,0.9680935,1,3,889,10.65691059,40.90170067,16.18555224,0.0455,3408,10.65687364,40.90166014,15.99155224,0.0306,0.17719382,0.9644194,1,1329,10.65680198,40.90165994,15.73755224,0.0325,0.25608432,0.95624053,1,3,0.12800428,0.9710071,1
444,10.65858404,40.90552321,6,4297,10.65861559,40.90551372,16.93450491,0.0473,6681,10.65857928,40.90543648,16.87350491,0.0553,0.29509294,0.9536842,1,5839,10.65856239,40.90545786,16.84650491,0.0574,0.11377154,0.9706802,1,3,4357,10.65872674,40.90561892,17.10655224,0.051,4783,10.6585425,40.90555718,17.06655224,0.0509,0.54835296,0.8343315,1,5411,10.65847771,40.90555512,17.28855224,0.0352,0.44308096,0.9061211,1,3,0.3879047,0.9354297,1
445,10.65797184,40.90668139,6,4299,10.65801444,40.90670145,17.02250491,0.056,1798,10.65794345,40.90668574,17.15050491,0.0605,0.2012592,0.96497166,1,4509,10.65791003,40.90669033,16.98650491,0.0572,0.18787178,0.9664319,1,3,897,10.65796635,40.90668579,17.25955224,0.0636,3389,10.65804545,40.90663545,17.36855224,0.0773,0.28135335,0.9526289,1,3423,10.6579513,40.90668955,17.25655224,0.0622,0.18142647,0.96403044,1,3,0.1177439,0.97144747,1
446,10.66036868,40.90726154,5,4300,10.6603818,40.90730532,17.80450491,0.1063,9999,9999,9999,9999,9999,9999,0,0,4510,10.66033398,40.90724128,17.38950491,0.0639,0.26472336,0.95861787,1,2,2293,10.66040804,40.90722247,17.73655224,0.0752,10070,10.66037617,40.90724762,17.67355224,0.0569,0.12536469,0.96763366,1,5798,10.66035419,40.90727923,17.63655224,0.0764,0.18958797,0.96336836,1,3,0.103052005,0.9720045,1
447,10.65385507,40.90416873,6,4306,10.65390854,40.90418731,16.59250491,0.0481,2671,10.65382562,40.90415605,16.69450491,0.0438,0.25212583,0.95975924,1,5826,10.65382551,40.90413072,16.77650491,0.0564,0.18584043,0.9665855,1,3,895,10.65391012,40.90420984,17.17355224,0.0805,5451,10.65389856,40.90412041,17.14555224,0.0768,0.3234808,0.9449017,1,2765,10.65376204,40.90420807,17.02855224,0.0684,0.41690925,0.91742307,1,3,0.077736735,0.9727724,1
448,10.65537996,40.90998519,6,4323,10.65547932,40.9099539,17.45750491,0.0441,7528,10.65536832,40.90992188,17.34450491,0.0451,0.32324573,0.94863415,1,6419,10.65537916,40.90998254,17.42150491,0.0474,0.2014963,0.9653395,1,3,3734,10.65535064,40.91008631,17.62355224,0.0711,5461,10.6553707,40.90995972,17.45855224,0.0683,0.45898035,0.8983771,0.9999961,3415,10.65533161,40.91000677,17.78155224,0.0555,0.09834127,0.96874213,1,3,0.28164122,0.9576262,1
449,10.71346338,40.8315813,6,4337,10.71351255,40.8315772,16.27050491,0.0318,3045,10.71349891,40.83153406,16.28650491,0.0312,0.15968637,0.9680071,1,4695,10.7134396,40.83154473,16.28350491,0.0391,0.18435514,0.9666963,1,3,918,10.71348763,40.8316395,17.34655224,0.0798,903,10.71344288,40.83160269,16.94155224,0.0423,0.18005162,0.9641998,1,927,10.71339872,40.8315896,16.92455224,0.0493,0.21377818,0.9611544,1,3,0.2382021,0.9629974,1
450,10.66297084,40.90370581,6,4342,10.66301011,40.90369808,16.96550491,0.0592,3726,10.66289456,40.90368337,17.10250491,0.0902,0.318831,0.94949085,0.99999416,6986,10.66288438,40.90368419,17.06650491,0.0637,0.18639085,0.9665441,1,3,11002,10.663062,40.90372994,17.24555224,0.0673,4112,10.66299113,40.90374801,17.71155224,0.1332,0.2035086,0.96220726,1,10070,10.66298284,40.90369127,17.44055224,0.0735,0.20892182,0.9616306,1,3,0.2561309,0.96097213,1
451,10.67115983,40.90287529,5,4346,10.67126196,40.90279814,17.40750491,0.0392,6964,10.67127328,40.90276863,17.51650491,0.0621,0.11061105,0.97047734,1,7991,10.67123943,40.90284291,17.45850491,0.0515,0.2276042,0.9629189,1,3,6831,10.6711924,40.90285799,17.42655224,0.061,9999,9999,9999,9999,9999,9999,0,0,11609,10.67093048,40.90303673,19.01955224,0.2179,0.9601805,0.09380852,1,2,0.7456077,0.53472435,1
452,10.6720335,40.90389008,6,4347,10.67206439,40.90386368,17.85350491,0.0808,10806,10.67204793,40.90378743,17.45650491,0.053,0.27812958,0.9562958,1,6677,10.67196268,40.90378837,17.60450491,0.0544,0.28742763,0.9553964,0.9999804,3,3755,10.67205824,40.90394613,18.29955224,0.1098,6280,10.67208763,40.90394779,18.18355224,0.0978,0.08019053,0.96940273,1,6261,10.67198011,40.9040071,18.13555224,0.0816,0.33266315,0.94281167,1,3,0.5557747,0.8433218,1
453,10.67181272,40.90489263,6,4348,10.67185468,40.904924,16.92750491,0.0368,1035,10.67181494,40.90483063,16.63250491,0.029,0.35309526,0.94212604,1,7555,10.67175142,40.904869,16.84450491,0.0279,0.22885959,0.9627908,1,3,2314,10.67186476,40.9049153,16.99155224,0.0503,795,10.67184426,40.90489979,16.72655224,0.0424,0.07892292,0.9694401,1,2802,10.67174626,40.90491705,16.95355224,0.0546,0.29651523,0.95001066,1,3,0.13386385,0.97073585,1
454,10.67091541,40.90530235,6,4349,10.67098845,40.90531624,16.72450491,0.0364,2826,10.67090856,40.90527661,16.50550491,0.0329,0.26000667,0.9653418,0.8349606,1780,10.67087023,40.9053004,16.57450491,0.0295,0.2134551,0.9642867,1,3,5115,10.67097423,40.905295,16.83055224,0.0506,2740,10.6709158,40.90529035,16.73155224,0.0349,0.15985845,0.96565145,1,878,10.67083521,40.90533547,16.64155224,0.0517,0.33614677,0.9420214,1,3,0.05045343,0.97334546,1
455,10.66081948,40.90884269,6,4373,10.66090832,40.90887126,16.97050491,0.0355,6400,10.66079587,40.90880313,17.03450491,0.0497,0.39211982,0.93138176,1,992,10.66077044,40.90879716,17.13950491,0.0564,0.26481536,0.95860577,1,3,3746,10.66089104,40.9088811,17.21855224,0.0525,716,10.66081178,40.90886047,17.24055224,0.0619,0.22807403,0.95972246,1,815,10.66073943,40.90884304,17.18355224,0.063,0.32061988,0.9454065,0.9999898,3,0.13881363,0.9704953,1
456,10.71256224,40.84277422,5,4378,10.71260125,40.84279432,16.60750491,0.03,4679,10.71256151,40.84277151,16.57250491,0.0298,0.13585483,0.96934265,1,137,10.71253178,40.84277646,16.59250491,0.0321,0.13706611,0.9696228,1,3,2308,10.71259752,40.84276551,17.16755224,0.0633,9999,9999,9999,9999,9999,9999,0,0,5530,10.71252174,40.84276985,17.07255224,0.0499,0.20697175,0.96181715,1,2,0.049196083,0.9733658,1
457,10.71335553,40.84071406,6,4381,10.71340877,40.84070358,15.92250491,0.0301,1080,10.71340473,40.84064493,15.98250491,0.0254,0.2114265,0.9640743,1,7927,10.71337405,40.84066255,16.12450491,0.0269,0.098524556,0.97125053,1,3,2974,10.71349117,40.84067474,16.19255224,0.054,9500,10.71312231,40.84094055,18.08155224,0.1353,1.3874056,0.000196504,1,6321,10.71333217,40.84065799,16.30555224,0.0574,0.5431915,0.850816,0.91306317,3,0.38371876,0.9369648,0.99450135
458,10.66982913,40.89880832,5,4385,10.66980764,40.89883058,17.43950491,0.0704,4513,10.66983168,40.89876595,17.71550491,0.0907,0.2416891,0.960985,1,9999,9999,9999,9999,9999,9999,0,0,2,4367,10.66990971,40.89884525,17.82455224,0.0713,3475,10.66983873,40.8987926,18.03455224,0.1022,0.2706113,0.9542734,1,6239,10.66976737,40.8988173,17.81855224,0.088,0.29081064,0.9509958,1,3,0.08889674,0.9724629,1
459,10.66081198,40.91200084,5,4394,10.66085682,40.91201304,16.78550491,0.0512,9999,9999,9999,9999,9999,9999,0,0,6433,10.66083244,40.91198095,16.66150491,0.0385,0.13321096,0.969814,1,2,932,10.66084553,40.91204729,17.09455224,0.0688,718,10.66079596,40.91199351,17.00355224,0.0595,0.23594707,0.95883054,1,816,10.66069648,40.91197324,17.00455224,0.0596,0.37830815,0.9308416,1,3,0.17981301,0.9680654,1
460,10.70532222,40.85733754,5,4416,10.70538174,40.85735274,16.06450491,0.024,9999,9999,9999,9999,9999,9999,0,0,1788,10.70528648,40.85732216,16.15250491,0.0351,0.2817721,0.9562451,1,2,5692,10.70538375,40.85736797,16.40055224,0.0246,3631,10.70532362,40.85733137,16.56355224,0.0419,0.21015732,0.9615772,1,5520,10.70522364,40.85731357,16.51155224,0.0369,0.37718612,0.9311819,1,3,0.06473416,0.9730774,1
461,10.67476584,40.9011365,6,4427,10.6747865,40.90112987,17.15950491,0.066,5837,10.67480634,40.90111789,17.33450491,0.0558,0.06909719,0.97178435,1,5242,10.67475164,40.90110541,17.23950491,0.0486,0.13880928,0.9695341,1,3,2999,10.67486723,40.9011716,17.39255224,0.0892,11568,10.67477321,40.90110245,17.23455224,0.0578,0.35696015,0.937002,1,3550,10.67461009,40.90119176,17.36355224,0.0818,0.60477006,0.76998985,1,3,0.1597865,0.9693536,1
462,10.67688989,40.90019056,6,4428,10.67690364,40.90022452,16.80750491,0.0445,2880,10.67692268,40.90014562,17.09150491,0.0636,0.28872633,0.9546996,1,1783,10.67686283,40.90018157,17.06550491,0.0565,0.1375296,0.96959937,1,3,282,10.67691294,40.90023847,17.12655224,0.0557,3539,10.67686349,40.90020166,17.32055224,0.0748,0.18885435,0.9634926,1,3559,10.67687378,40.90015151,17.16855224,0.0836,0.2499041,0.9570511,1,3,0.059526503,0.97318316,1
463,10.67113121,40.90896252,6,4430,10.67119062,40.90898887,17.50650491,0.0487,2849,10.67109907,40.90898191,17.50250491,0.0486,0.25033742,0.9599756,1,7272,10.6710722,40.90900404,17.46750491,0.0551,0.20873787,0.96471286,1,3,975,10.67118238,40.90900795,18.24555224,0.1386,4854,10.67117236,40.90888468,18.00255224,0.0948,0.44460857,0.9055508,1,2174,10.67107066,40.90890768,18.60855224,0.1575,0.32192293,0.94513524,1,3,0.21718848,0.96507055,1
464,10.71744449,40.84842006,6,4439,10.71747489,40.84845424,17.42450491,0.049,1292,10.71746892,40.84844217,17.50450491,0.0526,0.046393763,0.97223026,1,1130,10.71741609,40.84844218,17.63650491,0.0647,0.15353478,0.96872926,1,3,3005,10.71748699,40.84838337,18.20255224,0.0584,949,10.71741637,40.84843031,18.46955224,0.0889,0.2560068,0.9563257,1,2343,10.71740366,40.84836807,18.62855224,0.0758,0.19126046,0.9632276,1,3,0.19423267,0.9670066,1
465,10.67346756,40.90927742,6,4446,10.67356499,40.90928836,17.13250491,0.0534,2851,10.67351464,40.90921267,17.19550491,0.0318,0.3049802,0.95201844,1,5246,10.67349364,40.90923686,17.19450491,0.0428,0.13490328,0.96973085,1,3,5141,10.67340148,40.90930618,17.44955224,0.0525,6289,10.67343087,40.9093486,17.59955224,0.0771,0.17237958,0.96477854,1,2177,10.67339973,40.90927186,17.76855224,0.0856,0.20485368,0.9620169,1,3,0.3834652,0.9367105,1
466,10.69190165,40.89565543,6,4461,10.69194975,40.89565069,15.76850491,0.0286,7285,10.691923,40.8956257,15.79950491,0.0203,0.11572559,0.9702694,1,5245,10.69186911,40.89563042,15.75950491,0.0154,0.18517268,0.96664274,0.9997743,3,1045,10.69197715,40.8956841,16.01855224,0.0312,4194,10.69186087,40.89564024,16.00455224,0.0358,0.35363433,0.9378683,1,6318,10.69183005,40.89570145,16.04855224,0.048,0.28035712,0.9527059,1,3,0.15768674,0.974235,0.8399994
