S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag,total_asn,mean_RA,mean_DEC
184,10.69176169,40.83015081,16.71750491,0.0408,6413,10.69170512,40.83012199,16.55150491,0.0368,0.18576679,0.18576679,2,11.933121,0.9662165,0.9662165,0.9662165,1.0,1,2,10.691733405,40.8301364,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.691733405,40.8301364,13447,10.69171735,40.83020689,18.68355224,0.1607,3470,10.69170706,40.83007906,17.41155224,0.0753,0.46104082,0.46104082,2,11.449834,0.89729,0.89729,0.8974068,0.9987326,1,2,10.691712205,40.830142975,6205,10.69162107,40.83006487,17.60755224,0.119,0.3750834,0.3750834,2,11.644917,0.93181276,0.93181276,0.96055305,0.56119967,1,3,10.6916818266667,40.83011694,0.15699401,0.15699401,2,11.959889,0.96951747,0.96951747,0.96951747,1.0,1,5,10.691707615833351,40.83012667
190,10.69572502,40.83098759,16.98050491,0.0516,2876,10.69562279,40.83094629,17.21650491,0.0601,0.31567183,0.31567183,2,11.7563095,0.950088,0.950088,0.950088,1.0,1,2,10.695673905,40.83096694,4573,10.69571834,40.83092079,17.25950491,0.1078,0.20555402,0.20555402,2,11.912103,0.9649924,0.9649924,0.9649924,1.0,1,3,10.6956887166667,40.8309515566667,838,10.69570215,40.83091779,17.58655224,0.0692,4875,10.695637,40.83092249,17.41355224,0.0562,0.17826767,0.17826767,2,11.94053,0.96433747,0.96433747,0.96433747,1.0,1,2,10.695669575,40.83092014,2114,10.69553679,40.83092071,17.50055224,0.0633,0.36170053,0.36170053,2,11.67168,0.93562573,0.93562573,0.93562573,1.0,1,3,10.6956253133333,40.83092033,0.20606893,0.20606893,2,11.911528,0.96604866,0.96604866,0.96604866,1.0,1,6,10.695657015,40.830935943333344
191,10.69831948,40.83146671,16.99250491,0.0522,6977,10.69827432,40.83148834,17.02850491,0.0379,0.14558534,0.14558534,2,11.969259,0.9688299,0.9688299,0.9688299,1.0,1,2,10.6982969,40.831477525,4575,10.69823605,40.83148517,17.14250491,0.0376,0.16801809,0.16801809,2,11.950164,0.9678354,0.9678354,0.9678354,1.0,1,3,10.6982766166667,40.8314800733333,2215,10.69828732,40.83151806,17.67955224,0.0936,3554,10.69836219,40.83148791,17.54455224,0.0736,0.23102261,0.23102261,2,11.881922,0.95939416,0.95939416,0.95939416,1.0,1,2,10.698324755,40.831502985,2116,10.6982773,40.83146039,17.61655224,0.0999,0.20055541,0.20055541,2,11.917613,0.96241283,0.96241283,0.96241283,1.0,1,3,10.6983089366667,40.8314887866667,0.09345751,0.09345751,2,12.003082,0.97232336,0.97232336,0.97232336,1.0,1,6,10.698292776666701,40.83148443
198,10.65127043,40.89495023,17.08050491,0.0427,11505,10.65124652,40.89492924,16.91950491,0.0388,0.09971699,0.09971699,2,11.999801,0.9708849,0.9708849,0.9708849,1.0,1,2,10.651258475,40.894939735,10000,10.65120566,40.89492041,16.91050491,0.0551,0.15967688,0.15967688,2,11.957583,0.968363,0.968363,0.968363,1.0,1,3,10.65124087,40.8949332933333,7177,10.65129961,40.89494245,16.92455224,0.0807,6200,10.65127656,40.89488171,17.18855224,0.0812,0.22748283,0.22748283,2,11.886328,0.9597875,0.9597875,0.9597875,1.0,1,2,10.651288085,40.89491208,6992,10.6510894,40.89494443,17.21555224,0.0681,0.55307806,0.55307806,2,11.196486,0.82953364,0.82953364,0.8295505,0.9998806,1,3,10.6512218566667,40.8949228633333,0.063929215,0.063929215,2,12.015697,0.97309434,0.97309434,0.97309434,1.0,1,6,10.65123136333335,40.8949280783333
201,10.70082943,40.83401423,16.19850491,0.0324,7272,10.70077134,40.83398975,16.09550491,0.0317,0.18111213,0.18111213,2,11.937756,0.96656317,0.96656317,0.96656317,1.0,1,2,10.700800385,40.83400199,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.700800385,40.83400199,1444,10.70077079,40.83403467,16.28955224,0.0432,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.70077079,40.83403467,2163,10.70067285,40.83401836,16.07555224,0.0366,0.2731528,0.2731528,2,11.824266,0.9538163,0.9538163,0.9538163,1.0,1,2,10.70072182,40.834026515,0.23149219,0.23149219,2,11.881332,0.9636929,0.9636929,0.9636929,1.0,1,4,10.7007611025,40.8340142525
203,10.72078176,40.8506804,16.47750491,0.0316,5985,10.72071125,40.85063242,16.49450491,0.0341,0.2582658,0.2582658,2,11.84574,0.95899594,0.95899594,0.95899594,1.0,1,2,10.720746505,40.85065641,5300,10.72069105,40.85065272,16.28450491,0.0293,0.15159275,0.15159275,2,11.964414,0.96884125,0.96884125,0.96884125,1.0,1,3,10.72072802,40.85065518,1027,10.72073281,40.8506663,16.80855224,0.053,1437,10.72071788,40.85062632,16.90055224,0.0463,0.14955993,0.14955993,2,11.966076,0.966306,0.966306,0.966306,1.0,1,2,10.720725345,40.85064631,1464,10.72064405,40.85066526,16.81555224,0.0533,0.23164769,0.23164769,2,11.881137,0.9592538,0.9592538,0.9617642,0.93593925,1,3,10.7206982466667,40.8506526266667,0.08159522,0.08159522,2,12.0087185,0.9726705,0.9726705,0.9726705,1.0,1,6,10.72071313333335,40.85065390333335
213,10.7015443,40.85277795,16.11350491,0.0466,6708,10.70152511,40.85272536,16.07850491,0.0459,0.19640297,0.19640297,2,11.922087,0.96537733,0.96537733,0.96537733,1.0,1,2,10.701534705,40.852751655,1166,10.70147116,40.8527344,15.72450491,0.0274,0.18384619,0.18384619,2,11.935047,0.966734,0.966734,0.966734,1.0,1,3,10.7015135233333,40.8527459033333,6445,10.70155097,40.8526576,16.27955224,0.0739,4913,10.70148298,40.85266185,16.25155224,0.0948,0.1857692,0.1857692,2,11.933118,0.9637458,0.9637458,0.9637458,1.0,1,2,10.701516975,40.852659725,3576,10.70140897,40.85272594,15.97355224,0.034,0.37857193,0.37857193,2,11.63778,0.9307613,0.9307613,0.9307613,1.0,1,3,10.7014809733333,40.8526817966667,0.24721909,0.24721909,2,11.860897,0.96201015,0.96201015,0.96201015,1.0,1,6,10.7014972483333,40.85271385
221,10.71366692,40.83673874,15.87350491,0.0271,1083,10.71359901,40.83669173,15.76650491,0.0256,0.25070456,0.25070456,2,11.856187,0.9599314,0.9599314,0.9599314,1.0,1,2,10.713632965,40.836715235,6689,10.71359535,40.83671332,15.88350491,0.0261,0.102682695,0.102682695,2,11.998171,0.97110415,0.97110415,0.97110415,1.0,1,3,10.7136204266667,40.8367145966667,11896,10.71350066,40.83672642,17.83855224,0.1134,9057,10.7135117,40.83673584,18.16855224,0.123,0.04532317,0.04532317,2,12.0212145,0.9702037,0.9702037,0.9808805,0.63468933,1,2,10.71350618,40.83673113,1423,10.71354106,40.836707,16.13355224,0.0476,0.12872988,0.12872988,2,11.98181,0.9674095,0.9674095,0.98251003,0.5284107,1,3,10.7135178066667,40.8367230866667,0.28116956,0.28116956,2,11.812204,0.9576935,0.9576935,0.9576935,1.0,1,6,10.7135691166667,40.8367188416667
228,10.68053313,40.90471985,16.29850491,0.0339,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.68053313,40.90471985,1108,10.6804428,40.90469563,16.29550491,0.0341,0.26078492,0.26078492,2,11.842192,0.95912796,0.95912796,0.95912796,1.0,1,2,10.680487965,40.90470774,6526,10.68050369,40.90476107,16.41855224,0.0492,4909,10.68047397,40.90473521,16.51355224,0.0517,0.12331232,0.12331232,2,11.985517,0.9677334,0.9677334,0.9677334,1.0,1,2,10.68048883,40.90474814,2236,10.68042842,40.90474022,16.61555224,0.0628,0.16682278,0.16682278,2,11.951251,0.9651165,0.9651165,0.9651165,1.0,1,3,10.6804686933333,40.9047455,0.14569871,0.14569871,2,11.96917,0.97014266,0.97014266,0.9811094,0.6256246,1,5,10.68047832916665,40.90472662
232,10.71415145,40.88735291,16.55850491,0.0364,3189,10.71410393,40.88731432,16.50250491,0.0362,0.18980558,0.18980558,2,11.929003,0.96590567,0.96590567,0.96590567,1.0,1,2,10.71412769,40.887333615,10141,10.71412898,40.88716247,18.29550491,0.1221,0.616132,0.616132,2,10.996376,0.7699479,0.7699479,0.7699479,1.0,1,3,10.71412812,40.8872765666667,4452,10.71416439,40.88735558,17.03855224,0.038,974,10.71413614,40.88733472,16.95255224,0.0569,0.107474245,0.107474245,2,11.995438,0.96843916,0.96843916,0.96843916,1.0,1,2,10.714150265,40.88734515,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.714150265,40.88734515,0.25414965,0.25414965,2,11.851465,0.96120846,0.96120846,0.96120846,1.0,1,5,10.7141391925,40.88731085833335
270,10.69230812,40.90387777,16.66150491,0.0318,4641,10.69230253,40.90384043,16.67150491,0.041,0.13528176,0.13528176,2,11.977115,0.9693715,0.9693715,0.98399,0.51494974,1,2,10.692305325,40.9038591,3044,10.69227212,40.90383274,16.71250491,0.0308,0.13102673,0.13102673,2,11.98019,0.96991944,0.96991944,0.96991944,1.0,1,3,10.6922942566667,40.9038503133333,5206,10.69234117,40.90390095,17.03755224,0.055,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.69234117,40.90390095,2313,10.69220033,40.903915,17.07255224,0.058,0.3865368,0.3865368,2,11.621239,0.92826605,0.92826605,0.92826605,1.0,1,2,10.69227075,40.903907975,0.21721214,0.21721214,2,11.898725,0.9650684,0.9650684,0.9650684,1.0,1,5,10.69228250333335,40.90387914416665
271,10.69282152,40.90613305,17.32750491,0.0555,1178,10.69269626,40.90608559,17.36250491,0.0525,0.38123912,0.38123912,2,11.632279,0.9346676,0.9346676,0.9346676,1.0,1,2,10.69275889,40.90610932,3049,10.69267897,40.90610359,17.30650491,0.0549,0.21842428,0.21842428,2,11.897291,0.9638219,0.9638219,0.9638219,1.0,1,3,10.69273225,40.90610741,5777,10.69279938,40.90620711,17.69155224,0.0731,2232,10.69271898,40.90609633,17.98055224,0.0999,0.45486382,0.45486382,2,11.46519,0.9005033,0.9005033,0.9005033,1.0,1,2,10.69275918,40.90615172,3687,10.69269422,40.9061472,17.83155224,0.0599,0.17749189,0.17749189,2,11.941279,0.9643352,0.9643352,0.9643352,1.0,1,3,10.6927375266667,40.9061502133333,0.15475938,0.15475938,2,11.961781,0.96964586,0.96964586,0.96964586,1.0,1,6,10.692734888333352,40.90612881166665
272,10.69450768,40.90278274,16.51750491,0.0217,3019,10.69446132,40.90273223,16.65550491,0.0209,0.22130647,0.22130647,2,11.893851,0.96313727,0.96313727,0.96313727,1.0,1,2,10.6944845,40.902757485,3048,10.69442053,40.90273682,16.49950491,0.032,0.1892915,0.1892915,2,11.929532,0.96632314,0.96632314,0.96632314,1.0,1,3,10.6944631766667,40.9027505966667,4427,10.69456072,40.90279111,16.76855224,0.0316,3642,10.69444118,40.90277417,17.01855224,0.0396,0.33093092,0.33093092,2,11.729528,0.9432936,0.9432936,0.9432936,1.0,1,2,10.69450095,40.90278264,3693,10.69439787,40.90274528,16.95355224,0.0418,0.31105658,0.31105658,2,11.764161,0.9473222,0.9473222,0.9473222,1.0,1,3,10.69446659,40.9027701866667,0.07113293,0.07113293,2,12.013056,0.9729347,0.9729347,0.9729347,1.0,1,6,10.69446488333335,40.9027603916667
273,10.69681405,40.90541038,16.69450491,0.026,1181,10.69677272,40.90536374,16.71550491,0.0271,0.2020826,0.2020826,2,11.915944,0.9649014,0.9649014,0.9649014,1.0,1,2,10.696793385,40.90538706,3052,10.69674756,40.90539541,16.67550491,0.0235,0.12825541,0.12825541,2,11.982141,0.97005016,0.97005016,0.97005016,1.0,1,3,10.69677811,40.9053898433333,1086,10.6968644,40.90540208,16.99955224,0.0624,2234,10.6968035,40.90539584,17.03155224,0.0461,0.16721559,0.16721559,2,11.950894,0.9651491,0.9651491,0.9651491,1.0,1,2,10.69683395,40.90539896,988,10.69673395,40.90537217,17.08955224,0.0438,0.2886724,0.2886724,2,11.800599,0.95135546,0.95135546,0.95135546,1.0,1,3,10.6968006166667,40.90539003,0.061240967,0.061240967,2,12.01661,0.97314936,0.97314936,0.97314936,1.0,1,6,10.69678936333335,40.90538993666665
279,10.69478871,40.91497114,18.60450491,0.1382,10248,10.69481602,40.91501315,18.27750491,0.1121,0.16849977,0.16849977,2,11.949724,0.96744245,0.96744245,0.96744245,1.0,1,2,10.694802365,40.914992145,9275,10.69484039,40.91509298,18.32950491,0.081,0.37745765,0.37745765,2,11.640066,0.93644404,0.93644404,0.93644404,1.0,1,3,10.69481504,40.9150257566667,9494,10.6949612,40.9150062,18.08555224,0.0901,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.6949612,40.9150062,11320,10.69485133,40.91505127,18.66655224,0.1464,0.34009513,0.34009513,2,11.712837,0.9411033,0.9411033,0.9411033,1.0,1,2,10.694906265,40.915028735,0.24840494,0.24840494,2,11.859302,0.9618757,0.9618757,0.9618757,1.0,1,5,10.694860652500001,40.91502724583335
280,10.69591198,40.91648735,15.90850491,0.0234,4695,10.6958383,40.91648397,16.05850491,0.0251,0.20080765,0.20080765,2,11.917338,0.96501,0.96501,0.96501,1.0,1,2,10.69587514,40.91648566,229,10.69579491,40.91647185,15.99250491,0.0276,0.22384796,0.22384796,2,11.89078,0.96329546,0.96329546,0.96329546,1.0,1,3,10.6958483966667,40.9164810566667,2540,10.69590976,40.91653353,16.04355224,0.0427,5040,10.69583773,40.91649665,16.05555224,0.0331,0.23669328,0.23669328,2,11.8747225,0.9587434,0.9587434,0.9587434,1.0,1,2,10.695873745,40.91651509,5580,10.6957867,40.91646409,16.08455224,0.0499,0.29963583,0.29963583,2,11.7830925,0.9494556,0.9494556,0.95027876,0.98286134,1,3,10.69584473,40.91649809,0.06212599,0.06212599,2,12.016314,0.97313154,0.97313154,0.97313154,1.0,1,6,10.69584656333335,40.91648957333335
283,10.7120013,40.91115828,16.11150491,0.0299,238,10.71195134,40.91110532,15.94550491,0.0223,0.23414627,0.23414627,2,11.877978,0.96181744,0.96181744,0.96181744,1.0,1,2,10.71197632,40.9111318,1887,10.71191733,40.91112209,15.82250491,0.0201,0.16425182,0.16425182,2,11.953561,0.968078,0.968078,0.968078,1.0,1,3,10.7119566566667,40.9111285633333,11972,10.71222369,40.91111871,18.11855224,0.1296,12369,10.71182155,40.91114872,17.97555224,0.1351,1.0993891,1.0993891,2,8.746085,0.01698755,0.01698755,0.01698755,1.0,1,2,10.71202262,40.911133715,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.71202262,40.911133715,0.18041655,0.18041655,2,11.938438,0.96802336,0.96802336,0.96802336,1.0,1,5,10.71198963833335,40.91113113916665
306,10.70270851,40.90912023,16.25750491,0.0331,3156,10.70269909,40.90908641,16.22550491,0.0327,0.12442023,0.12442023,2,11.984771,0.9698906,0.9698906,0.9698906,1.0,1,2,10.7027038,40.90910332,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.7027038,40.90910332,6901,10.70278198,40.90911321,16.32855224,0.0471,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.70278198,40.90911321,5860,10.70262513,40.90911801,16.58155224,0.0584,0.42709112,0.42709112,2,11.531676,0.91326183,0.91326183,0.91326183,1.0,1,2,10.702703555,40.90911561,0.04424902,0.04424902,2,12.021476,0.9734406,0.9734406,0.9734406,1.0,1,4,10.7027036775,40.909109465
310,10.69877637,40.91648442,16.22150491,0.03,3806,10.69873389,40.91645477,16.11250491,0.0397,0.15731525,0.15731525,2,11.959616,0.9681523,0.9681523,0.9681523,1.0,1,2,10.69875513,40.916469595,1305,10.69864432,40.91645212,16.13050491,0.0354,0.3079415,0.3079415,2,11.769395,0.9520272,0.9520272,0.9520272,1.0,1,3,10.6987181933333,40.91646377,1159,10.69877951,40.91653732,16.72255224,0.0551,3705,10.69875263,40.9164579,16.55855224,0.0479,0.29511493,0.29511493,2,11.790391,0.9503405,0.9503405,0.9503405,1.0,1,2,10.69876607,40.91649761,5588,10.69862757,40.91648992,16.71655224,0.0518,0.37779024,0.37779024,2,11.639385,0.93099904,0.93099904,0.93099904,1.0,1,3,10.6987199033333,40.9164950466667,0.11269206,0.11269206,2,11.992319,0.9716486,0.9716486,0.98523664,0.5135455,1,6,10.6987190483333,40.916479408333345
352,10.63300173,40.82478119,16.62450491,0.0364,5548,10.63299945,40.82471678,16.65150491,0.0259,0.23195916,0.23195916,2,11.880745,0.96205074,0.96205074,0.96205074,1.0,1,2,10.63300059,40.824748985,5519,10.63295135,40.82472814,16.79950491,0.0411,0.15370196,0.15370196,2,11.962666,0.96871954,0.96871954,0.96871954,1.0,1,3,10.6329841766667,40.8247420366667,9697,10.63295713,40.82477581,17.69455224,0.0797,106,10.63292318,40.82478013,17.62955224,0.0611,0.093783855,0.093783855,2,12.002916,0.9689613,0.9689613,0.9689613,1.0,1,2,10.632940155,40.82477797,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.632940155,40.82477797,0.17639549,0.17639549,2,11.942332,0.96829975,0.96829975,0.96829975,1.0,1,5,10.63296216583335,40.82476000333335
382,10.61677524,40.83528069,17.32950491,0.0387,4007,10.61670496,40.83531647,17.48950491,0.051,0.23072629,0.23072629,2,11.882294,0.9621807,0.9621807,0.9621807,1.0,1,2,10.6167401,40.83529858,3605,10.61661679,40.83528681,17.42850491,0.0529,0.3385257,0.3385257,2,11.715728,0.94605756,0.94605756,0.94605756,1.0,1,3,10.6166989966667,40.8352946566667,8228,10.61663227,40.83540823,18.70555224,0.1703,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.61663227,40.83540823,2558,10.61661356,40.83544038,18.14955224,0.0788,0.1264625,0.1264625,2,11.98338,0.9675233,0.9675233,0.9675233,1.0,1,2,10.616622915,40.835424305,0.51066935,0.51066935,2,11.318936,0.879085,0.879085,0.879085,1.0,1,5,10.61666095583335,40.83535948083335
388,10.59740657,40.86056375,17.55050491,0.059,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.59740657,40.86056375,363,10.59726736,40.86046737,17.83650491,0.0666,0.51385593,0.51385593,2,11.310074,0.8732864,0.8732864,0.8732864,1.0,1,2,10.597336965,40.86051556,1728,10.59743835,40.86060004,18.24555224,0.1124,1088,10.59746674,40.86058939,18.09055224,0.1058,0.08628338,0.08628338,2,12.006582,0.96921414,0.96921414,0.96921414,1.0,1,2,10.597452545,40.860594715,345,10.59727222,40.8605231,18.18255224,0.0663,0.5545444,0.5545444,2,11.192078,0.82809347,0.82809347,0.82809347,1.0,1,3,10.5973924366667,40.8605708433333,0.24983945,0.24983945,2,11.857362,0.9617115,0.9617115,0.9617115,1.0,1,5,10.59736470083335,40.86054320166665
403,10.62487814,40.82688681,17.37250491,0.0736,15,10.62484877,40.82688301,17.17650491,0.044,0.081167296,0.081167296,2,12.008908,0.9714719,0.9714719,0.9714719,1.0,1,2,10.624863455,40.82688491,92,10.62478857,40.8268882,17.14650491,0.0338,0.20433614,0.20433614,2,11.913458,0.96509767,0.96509767,0.96509767,1.0,1,3,10.6248384933333,40.8268860066667,1237,10.62480329,40.82690752,18.41255224,0.1262,8135,10.62470198,40.82684339,18.08455224,0.1152,0.35980967,0.35980967,2,11.675384,0.93624425,0.93624425,0.93624425,1.0,1,2,10.624752635,40.826875455,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.624752635,40.826875455,0.23694946,0.23694946,2,11.874393,0.9631297,0.9631297,0.9631297,1.0,1,5,10.62479556416665,40.82688073083335
408,10.60008747,40.87318748,17.22650491,0.0649,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.60008747,40.87318748,5092,10.59992406,40.87316085,17.31850491,0.0471,0.45504403,0.45504403,2,11.4647455,0.90775084,0.90775084,0.9082962,0.99349105,1,2,10.600005765,40.873174165,3232,10.60005107,40.87330834,17.55255224,0.0562,1549,10.5999433,40.87324352,17.83355224,0.0924,0.37485757,0.37485757,2,11.645376,0.9319935,0.9319935,0.9319935,1.0,1,2,10.599997185,40.87327593,1567,10.59990866,40.87327358,18.07755224,0.1113,0.2411287,0.2411287,2,11.86897,0.9581446,0.9581446,0.9581446,1.0,1,3,10.5999676766667,40.8732751466667,0.37803063,0.37803063,2,11.638891,0.93822664,0.93822664,0.93822664,1.0,1,5,10.59998672083335,40.873224655833354
409,10.60107435,40.87368136,16.94750491,0.0508,5448,10.6010643,40.87366029,16.90650491,0.0472,0.08063478,0.08063478,2,12.009142,0.9714868,0.9714868,0.9714868,1.0,1,2,10.601069325,40.873670825,2041,10.60097107,40.87366381,17.05950491,0.0481,0.26865497,0.26865497,2,11.830881,0.9580948,0.9580948,0.9580948,1.0,1,3,10.6010365733333,40.8736684866667,394,10.6011528,40.87369708,17.66355224,0.0858,4360,10.60092324,40.87369223,17.61355224,0.0756,0.6251416,0.6251416,2,10.966021,0.7414365,0.7414365,0.7414365,1.0,1,2,10.60103802,40.873694655,3942,10.6008776,40.8737058,17.85555224,0.0842,0.43852726,0.43852726,2,11.504806,0.9082338,0.9082338,0.9082338,1.0,1,3,10.6009845466667,40.87369837,0.17785105,0.17785105,2,11.940933,0.9682007,0.9682007,0.97544485,0.76645696,1,6,10.601010559999999,40.87368342833335
410,10.60433265,40.86799241,17.56450491,0.0732,3992,10.60424377,40.86790121,17.90050491,0.0884,0.40785,0.40785,2,11.575282,0.9261817,0.9261817,0.9261817,1.0,1,2,10.60428821,40.86794681,10532,10.60440104,40.86802033,18.47650491,0.1236,0.40546632,0.40546632,2,11.580544,0.92778254,0.92778254,0.9287541,0.9855149,1,3,10.60432582,40.8679713166667,8645,10.6043711,40.86815064,17.88655224,0.0906,10832,10.60416966,40.86796949,18.70855224,0.1531,0.85207176,0.85207176,2,10.0561075,0.26082143,0.26082143,0.26082143,1.0,1,2,10.60427038,40.868060065,9692,10.60423384,40.86803591,18.33855224,0.0981,0.13212559,0.13212559,2,11.979405,0.9672345,0.9672345,0.9672345,1.0,1,3,10.6042582,40.8680520133333,0.3439233,0.3439233,2,11.7057295,0.9465673,0.9465673,0.9465673,1.0,1,6,10.60429201,40.868011665
417,10.64972102,40.80346945,17.82850491,0.0801,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.64972102,40.80346945,7450,10.64960434,40.80343574,17.90650491,0.0638,0.34032983,0.34032983,2,11.712403,0.9456656,0.9456656,0.9456656,1.0,1,2,10.64966268,40.803452595,447,10.64953642,40.80362028,18.41455224,0.0846,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.64953642,40.80362028,8528,10.64942978,40.80363527,17.85155224,0.0905,0.29556563,0.29556563,2,11.789668,0.9501773,0.9501773,0.9501773,1.0,1,2,10.6494831,40.803627775,0.79824317,0.79824317,2,10.297234,0.40884024,0.40884024,0.40884024,1.0,1,4,10.64957289,40.803540185
427,10.62662452,40.83212959,16.61350491,0.0366,524,10.62657276,40.83208129,16.80150491,0.0537,0.2238563,0.2238563,2,11.89077,0.96288455,0.96288455,0.96288455,1.0,1,2,10.62659864,40.83210544,551,10.62655369,40.83207253,16.66950491,0.041,0.17037475,0.17037475,2,11.948,0.96767986,0.96767986,0.96767986,1.0,1,3,10.6265836566667,40.83209447,8244,10.62668363,40.83208734,17.84055224,0.0839,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.62668363,40.83208734,88,10.62650648,40.83211229,17.04355224,0.0679,0.49082097,0.49082097,2,11.372891,0.8795858,0.8795858,0.8795858,1.0,1,2,10.626595055,40.832099815,0.036526736,0.036526736,2,12.023169,0.97354114,0.97354114,0.97354114,1.0,1,5,10.62658935583335,40.832097142500004
